Ticks,Tics,TicDelta,Ax-1,Ay-1,Az-1,Ax,Ay,Az,Distance,DistanceDelta,Ax-avg,Ay-avg,Az-avg,DistanceDelta-avg,Ax-avgN,Ay-avgN,Az-avgN,A-mag,DistanceDelta-1
975345,153373,214,-1.291331,-0.3301587,0.2178266,-1.511111,0.1133089,-0.2969475,240.815,0.113,-1.09128214,-0.78026866,0.3284005,0.1068,0.04083028,-0.0246154,0.0039072,1.544173947,0.106
975545,153573,200,-1.511111,0.1133089,-0.2969475,-0.7579976,-0.7238095,0.6251526,240.92,0.105,-1.12761914,-0.76014646,0.24322344,0.1068,-0.036337,0.0201222,-0.08517706,1.220359098,0.113
975745,153773,200,-0.7579976,-0.7238095,0.6251526,-0.6818071,-1.726984,0.2754579,241.025,0.105,-1.12976814,-0.74471302,0.26901098,0.1066,-0.002149,0.01543344,0.02578754,1.877022033,0.105
975945,153973,200,-0.6818071,-1.726984,0.2754579,-1.395849,-1.133089,0.3946276,241.13,0.105,-1.12253974,-0.89220996,0.321367512,0.1072,0.0072284,-0.14749694,0.052356532,1.84065642,0.105
976146,154174,201,-1.395849,-1.133089,0.3946276,-1.302076,-0.2529915,0.3467643,241.235,0.105,-1.17020762,-0.92268616,0.335433452,0.1074,-0.04766788,-0.0304762,0.01406594,1.371004044,0.105
976366,154394,220,-1.302076,-0.2529915,0.3467643,-1.474969,-0.6241758,-0.03516484,241.351,0.116,-1.1938462,-0.82774116,0.445616592,0.1074,-0.02363858,0.094945,0.11018314,1.601987998,0.105
976567,154595,201,-1.474969,-0.6241758,-0.03516484,-0.996337,-0.8761905,0.6954823,241.457,0.106,-1.2124054,-0.79570212,0.397167272,0.1076,-0.0185592,0.03203904,-0.04844932,1.498029652,0.116
976767,154795,200,-0.996337,-0.8761905,0.6954823,-0.8,-1.252259,0.8263736,241.562,0.105,-1.2071306,-0.761123356,0.388962152,0.1076,0.0052748,0.034578764,-0.00820512,1.700307599,0.106
976967,154995,200,-0.8,-1.252259,0.8263736,-1.488645,-0.9728938,0.152381,241.668,0.106,-1.1932602,-0.808595896,0.4309646,0.107,0.0138704,-0.04747254,0.042002448,1.7848827,0.105
977167,155195,200,-1.488645,-0.9728938,0.152381,-1.275702,-0.08009768,0.3057387,241.773,0.105,-1.18368754,-0.849426196,0.41416362,0.1072,0.00957266,-0.0408303,-0.01680098,1.314270666,0.106
977380,155408,213,-1.275702,-0.08009768,0.3057387,-1.405617,-0.8615385,0.1748474,241.886,0.113,-1.20927974,-0.996336996,0.41025644,0.1074,-0.0255922,-0.1469108,-0.00390718,1.657883998,0.105
977581,155609,201,-1.405617,-0.8615385,0.1748474,-0.9484737,-1.080342,0.6114774,241.993,0.107,-1.16825414,-0.929914536,0.39892554,0.1076,0.0410256,0.06642246,-0.0113309,1.562256639,0.113
977782,155810,201,-0.9484737,-1.080342,0.6114774,-0.927961,-1.986813,0.8068377,242.099,0.106,-1.16024434,-0.920341886,0.34735045,0.1078,0.0080098,0.00957265,-0.05157509,2.336562558,0.107
977982,156010,200,-0.927961,-1.986813,0.8068377,-1.283517,-0.6407815,0.0957265,242.206,0.107,-1.10398054,-0.957460386,0.39599513,0.107,0.0562638,-0.0371185,0.04864468,1.437769238,0.106
978182,156210,200,-1.283517,-0.6407815,0.0957265,-1.235653,-0.03223443,0.04786325,242.312,0.106,-1.160049,-0.962735186,0.38212457,0.107,-0.05606846,-0.0052748,-0.01387056,1.236999711,0.107
978388,156416,206,-1.235653,-0.03223443,0.04786325,-1.124298,-1.047131,0.4180708,242.421,0.109,-1.11589758,-0.784957386,0.45753363,0.107,0.04415142,0.1777778,0.07540906,1.592266472,0.106
978589,156617,201,-1.124298,-1.047131,0.4180708,-1.228816,-1.106716,0.5421246,242.528,0.107,-1.11531138,-0.766398166,0.435848648,0.107,0.0005862,0.01855922,-0.021684982,1.740318404,0.109
978789,156817,200,-1.228816,-1.106716,0.5421246,-0.7072039,-1.097924,1.183883,242.634,0.106,-1.14422478,-0.68844944,0.432136804,0.107,-0.0289134,0.077948726,-0.003711844,1.762711951,0.107
978990,157018,201,-0.7072039,-1.097924,1.183883,-1.280586,-0.5479854,-0.01269841,242.741,0.107,-1.08385848,-0.58510382,0.499340724,0.107,0.0603663,0.10334562,0.06720392,1.392964376,0.106
979190,157218,200,-1.280586,-0.5479854,-0.01269841,-1.38022,0.3575092,0.02930403,242.847,0.106,-1.04849828,-0.63238082,0.481562944,0.1068,0.0353602,-0.047277,-0.01777778,1.426071107,0.107
979397,157425,207,-1.38022,0.3575092,0.02930403,-0.8224665,-0.5304029,0.7540904,242.956,0.109,-1.1291821,-0.62007322,0.394822984,0.1066,-0.08068382,0.0123076,-0.08673996,1.235488046,0.106
979597,157625,200,-0.8224665,-0.5304029,0.7540904,-1.052015,-1.343101,0.4532357,243.062,0.106,-1.1215631,-0.58100118,0.420610526,0.1064,0.007619,0.03907204,0.025787542,1.765241756,0.109
979797,157825,200,-1.052015,-1.343101,0.4532357,-1.110623,-1.036386,0.7501832,243.167,0.105,-1.1440295,-0.57338214,0.3530159,0.1062,-0.0224664,0.00761904,-0.067594626,1.694211977,0.106
979997,158025,200,-1.110623,-1.036386,0.7501832,-1.242491,-0.3526252,0.1162393,243.273,0.106,-1.11589762,-0.59643466,0.31355314,0.1072,0.02813188,-0.02305252,-0.03946276,1.296780626,0.105
980197,158225,200,-1.242491,-0.3526252,0.1162393,-1.492552,0.3956044,-0.3086691,243.378,0.105,-1.06940182,-0.59174606,0.27760686,0.1072,0.0464958,0.0046886,-0.03594628,1.574639936,0.106
980412,158440,215,-1.492552,0.3956044,-0.3086691,-0.6818071,-0.6456655,0.5567766,243.492,0.114,-1.14090362,-0.61186806,0.19907206,0.1074,-0.0715018,-0.020122,-0.0785348,1.091670757,0.105
980614,158642,202,-0.6818071,-0.6456655,0.5567766,-0.819536,-1.319658,0.2735043,243.598,0.106,-1.09636142,-0.69489614,0.3766544,0.1074,0.0445422,-0.08302808,0.17758234,1.57732086,0.114
980816,158844,202,-0.819536,-1.319658,0.2735043,-1.468132,-1.136996,0.3575092,243.704,0.106,-1.10065942,-0.790817998,0.41728932,0.1074,-0.004298,-0.095921858,0.04063492,1.891027314,0.106
981016,159044,200,-1.468132,-1.136996,0.3575092,-1.01978,-0.7677656,1.004151,243.81,0.106,-1.0908914,-0.824029218,0.4831257,0.107,0.00976802,-0.03321122,0.06583638,1.624110371,0.106
981217,159245,201,-1.01978,-0.7677656,1.004151,-1.514042,-0.08400489,-0.1054945,243.915,0.105,-1.0811234,-0.889670218,0.50754572,0.1068,0.009768,-0.065641,0.02442002,1.520035884,0.106
981428,159456,211,-1.514042,-0.08400489,-0.1054945,-0.632967,-0.8117216,0.8859585,244.027,0.112,-1.042442,-0.883809418,0.48429784,0.1066,0.0386814,0.0058608,-0.02324788,1.358109584,0.105
981628,159656,200,-0.632967,-0.8117216,0.8859585,-0.770696,-1.647863,0.3956044,244.132,0.105,-1.088547,-0.786520038,0.37001222,0.1064,-0.046105,0.09728938,-0.11428562,1.861700199,0.112
981828,159856,200,-0.770696,-1.647863,0.3956044,-1.274725,-1.107692,0.2412698,244.237,0.105,-1.0756532,-0.89943824,0.34969476,0.1066,0.0128938,-0.112918202,-0.02031746,1.70590636,0.105
982028,160056,200,-1.274725,-1.107692,0.2412698,-1.250305,-0.2813187,0.4327229,244.342,0.105,-1.14188032,-0.88126974,0.33250306,0.1072,-0.06622712,0.0181685,-0.0171917,1.352646263,0.105
982229,160257,201,-1.250305,-0.2813187,0.4327229,-1.449573,-0.6485959,-0.2070818,244.448,0.106,-1.1321123,-0.77675214,0.48996338,0.119,0.00976802,0.1045176,0.15746032,1.601505977,0.105
982447,160475,218,-1.449573,-0.6485959,-0.2070818,-0.9641026,-0.7208791,0.8,244.563,0.115,-1.1426619,-0.7095483,0.449523828,0.1308,-0.0105496,0.06720384,-0.040439552,1.445392853,0.106
982648,160676,201,-0.9641026,-0.7208791,0.8,-0.7218559,-1.125275,1.182906,244.727,0.164,-1.1332847,-0.62769238,0.412991468,0.1428,0.0093772,0.08185592,-0.03653236,1.785101221,0.115
982848,160876,200,-0.7218559,-1.125275,1.182906,-1.327473,-0.7716728,0.03907204,244.891,0.164,-1.0852261,-0.68141642,0.563809548,0.1544,0.0480586,-0.05372404,0.15081808,1.535965527,0.164
983049,161077,201,-1.327473,-0.7716728,0.03907204,-1.203419,0.1279609,0.2500611,245.056,0.165,-1.13035438,-0.7529182,0.510085488,0.1672,-0.04512828,-0.07150178,-0.05372406,1.235767711,0.164
983249,161277,200,-1.203419,0.1279609,0.2500611,-1.20928,-0.9172161,0.5470086,245.22,0.164,-1.13895024,-0.7728448,0.476678888,0.1674,-0.00859586,-0.0199266,-0.0334066,1.613338743,0.165
983468,161496,219,-1.20928,-0.9172161,0.5470086,-1.189744,-1.078388,0.5313797,245.399,0.179,-1.12703324,-0.73514028,0.472576324,0.1674,0.011917,0.03770452,-0.004102564,1.691382822,0.164
983668,161696,200,-1.189744,-1.078388,0.5313797,-0.7648352,-1.224908,1.015873,245.564,0.165,-1.15770484,-0.70525016,0.430378512,0.1674,-0.0306716,0.02989012,-0.042197812,1.76560767,0.179
983868,161896,200,-0.7648352,-1.224908,1.015873,-1.267888,-0.5831502,0.01855922,245.728,0.164,-1.06139218,-0.6196824,0.438583632,0.1676,0.09631266,0.08556776,0.00820512,1.395689285,0.165
984069,162097,201,-1.267888,-0.5831502,0.01855922,-1.356777,0.2774115,0.03907204,245.893,0.165,-1.04361438,-0.6923564,0.423931632,0.1674,0.0177778,-0.072674,-0.014652,1.385397991,0.164
984269,162297,200,-1.356777,0.2774115,0.03907204,-0.7277167,-0.4893773,0.5880342,246.058,0.165,-1.13367534,-0.6771184,0.393650792,0.2086,-0.09006096,0.015238,-0.03028084,1.05586266,0.165
984486,162514,217,-0.7277167,-0.4893773,0.5880342,-1.100855,-1.441758,0.4581197,246.236,0.178,-1.13719174,-0.63374844,0.464566548,0.25,-0.0035164,0.04336996,0.070915756,1.870941346,0.165
984686,162714,200,-1.100855,-1.441758,0.4581197,-1.21514,-1.148718,0.8644688,246.607,0.371,-1.17431014,-0.637851,0.40810744,0.2912,-0.0371184,-0.00410256,-0.056459108,1.882398621,0.178
984886,162914,200,-1.21514,-1.148718,0.8644688,-1.28547,-0.3663004,0.373138,246.978,0.371,-1.17606838,-0.67770448,0.42119658,0.3324,-0.00175824,-0.03985348,0.01308914,1.38774676,0.371
985086,163114,200,-1.28547,-0.3663004,0.373138,-1.542369,0.2568987,-0.2432235,247.349,0.371,-1.10241752,-0.69391948,0.41689866,0.3806,0.07365086,-0.016215,-0.00429792,1.582421166,0.371
985286,163314,200,-1.542369,0.2568987,-0.2432235,-0.7365079,-0.6886447,0.6534799,247.72,0.371,-1.16825392,-0.70739928,0.29616608,0.3818,-0.0658364,-0.0134798,-0.12073258,1.201545417,0.371
985512,163540,226,-0.7365079,-0.6886447,0.6534799,-0.7326007,-1.522833,0.4366301,248.139,0.419,-1.18993892,-0.65601954,0.28561662,0.3842,-0.021685,0.05137974,-0.01054946,1.745385337,0.371
985714,163742,202,-0.7326007,-1.522833,0.4366301,-1.544322,-1.216117,0.2608059,248.516,0.377,-1.17235652,-0.85137974,0.35516486,0.3848,0.0175824,-0.1953602,0.06954824,1.982899573,0.419
985919,163947,205,-1.544322,-1.216117,0.2608059,-1.393895,-0.1094017,0.3203907,248.899,0.383,-1.20556774,-0.85431014,0.3760684,0.3856,-0.03321122,-0.0029304,0.02090354,1.434420511,0.377
986119,164147,200,-1.393895,-0.1094017,0.3203907,-1.454457,-0.7199023,0.1045177,249.273,0.374,-1.25186812,-0.88224654,0.47706962,0.3802,-0.04630038,-0.0279364,0.10100122,1.62623136,0.383
986320,164348,201,-1.454457,-0.7199023,0.1045177,-0.902564,-0.7032967,0.7579976,249.648,0.375,-1.18857152,-0.79316234,0.45694752,0.3798,0.0632966,0.0890842,-0.0201221,1.372518992,0.374
986530,164558,210,-0.902564,-0.7032967,0.7579976,-0.9641026,-1.662515,0.9416362,250.04,0.392,-1.17001232,-0.785152574,0.4585104,0.3784,0.0185592,0.008009766,0.00156288,2.14012352,0.375
986730,164758,200,-0.9641026,-1.662515,0.9416362,-1.227839,-0.770696,0.1601954,250.415,0.375,-1.14168512,-0.813870534,0.55873018,0.3786,0.0283272,-0.02871796,0.10021978,1.458500429,0.392
986931,164959,201,-1.227839,-0.770696,0.1601954,-1.301099,-0.06935287,0.3282051,250.791,0.376,-1.11843728,-0.826568954,0.59565324,0.3786,0.02324784,-0.01269842,0.03692306,1.343646909,0.375
987131,165159,200,-1.301099,-0.06935287,0.3282051,-1.312821,-0.8634921,0.6056166,251.166,0.375,-1.07819308,-0.807814354,0.623199,0.3802,0.0402442,0.0187546,0.02754576,1.684009813,0.376
987331,165359,200,-1.312821,-0.8634921,0.6056166,-0.7863248,-0.7667888,0.9426129,251.541,0.375,-1.05787568,-0.782026814,0.61655674,0.3802,0.0203174,0.02578754,-0.00664226,1.447339226,0.375
987545,165573,214,-0.7863248,-0.7667888,0.9426129,-0.7628816,-1.568742,1.079365,251.941,0.4,-1.03286948,-0.79863244,0.59018312,0.3804,0.0250062,-0.016605626,-0.02637362,2.051333372,0.375
987745,165773,200,-0.7628816,-1.568742,1.079365,-1.126252,-0.6417583,0.1269841,252.316,0.375,-0.96859588,-0.78534794,0.59584856,0.3804,0.0642736,0.0132845,0.00566544,1.302467752,0.4
987946,165974,201,-1.126252,-0.6417583,0.1269841,-1.176068,-0.152381,0.196337,252.693,0.377,-1.04244212,-0.83164828,0.57221,0.3804,-0.07384624,-0.04630034,-0.02363856,1.20204165,0.375
988146,166174,200,-1.176068,-0.152381,0.196337,-0.991453,-0.7970696,0.6339438,253.068,0.375,-1.044005,-0.78007328,0.603663,0.38,-0.00156288,0.051575,0.031453,1.421331678,0.377
988346,166374,200,-0.991453,-0.7970696,0.6339438,-1.155556,-0.9982905,0.8244201,253.443,0.375,-1.0399024,-0.75037852,0.63452992,0.38,0.0041026,0.02969476,0.03086692,1.735385287,0.375
988558,166586,212,-1.155556,-0.9982905,0.8244201,-0.770696,-1.310867,1.23663,253.841,0.398,-1.0547498,-0.715409036,0.610109894,0.3802,-0.0148474,0.034969484,-0.024420026,1.959999585,0.375
988758,166786,200,-0.770696,-1.310867,1.23663,-1.105739,-0.4932845,0.2813187,254.216,0.375,-0.9914531,-0.659731376,0.618510394,0.3806,0.0632967,0.05567766,0.0084005,1.243031997,0.398
988959,166987,201,-1.105739,-0.4932845,0.2813187,-1.250305,0.02246642,0.07423687,254.594,0.378,-1.0051283,-0.699975676,0.571819294,0.3812,-0.0136752,-0.0402443,-0.0466911,1.252708444,0.375
989160,167188,201,-1.250305,0.02246642,0.07423687,-0.6749695,-0.5186813,0.6759463,254.971,0.377,-1.03755808,-0.638827876,0.510085494,0.3802,-0.03242978,0.0611478,-0.0617338,1.086976319,0.378
989361,167389,201,-0.6749695,-0.5186813,0.6759463,-1.223932,-1.199512,0.5909646,255.349,0.378,-1.05807088,-0.621636176,0.493675234,0.3808,-0.0205128,0.0171917,-0.01641026,1.812754186,0.377
989570,167598,209,-1.223932,-1.199512,0.5909646,-0.9328449,-1.005128,0.927961,255.742,0.393,-1.10456668,-0.5827595,0.44092798,0.3806,-0.0464958,0.038876676,-0.052747254,1.655775806,0.378
989771,167799,201,-0.9328449,-1.005128,0.927961,-1.208303,-0.407326,0.1992674,256.12,0.378,-1.0789745,-0.58412702,0.42139196,0.3806,0.02559218,-0.00136752,-0.01953602,1.290588279,0.393
989971,167999,200,-1.208303,-0.407326,0.1992674,-1.482784,0.2168498,-0.1894994,256.497,0.377,-1.02134316,-0.61831502,0.38661784,0.3808,0.05763134,-0.034188,-0.03477412,1.510490731,0.378
990171,168199,200,-1.482784,0.2168498,-0.1894994,-0.5470086,-0.5255189,0.5782662,256.874,0.377,-1.06412698,-0.63921862,0.32859584,0.3804,-0.04278382,-0.0209036,-0.058022,0.953824051,0.377
990372,168400,201,-0.5470086,-0.5255189,0.5782662,-0.9357753,-1.370452,0.417094,257.253,0.379,-1.05240538,-0.61225892,0.35653234,0.3798,0.0117216,0.0269597,0.0279365,1.711076124,0.377
990580,168608,208,-0.9357753,-1.370452,0.417094,-1.146764,-1.109646,0.637851,257.644,0.391,-1.04341878,-0.640390784,0.31882782,0.3792,0.0089866,-0.028131864,-0.03770452,1.718498128,0.379
990780,168808,200,-1.146764,-1.109646,0.637851,-1.149695,-0.2725275,0.3389499,258.019,0.375,-1.05435894,-0.664224744,0.29089132,0.3786,-0.01094016,-0.02383396,-0.0279365,1.229209854,0.391
990980,169008,200,-1.149695,-0.2725275,0.3389499,-1.437851,0.07619048,-0.378022,258.393,0.374,-1.0301343,-0.651526344,0.25787546,0.3776,0.02422464,0.0126984,-0.03301586,1.488664207,0.375
991180,169208,200,-1.437851,0.07619048,-0.378022,-0.6017094,-0.6446887,0.4385837,258.767,0.374,-1.0373627,-0.662857144,0.23130648,0.38,-0.0072284,-0.0113308,-0.02656898,0.984902728,0.374
991380,169408,200,-0.6017094,-0.6446887,0.4385837,-0.8146521,-1.30696,0.2520147,259.141,0.374,-1.0432235,-0.676336984,0.23052504,0.3794,-0.0058608,-0.01347984,-0.00078144,1.560549229,0.374
991595,169623,215,-0.8146521,-1.30696,0.2520147,-1.182906,-1.1663,0.5050061,259.544,0.403,-1.0346277,-0.7435409,0.2193895,0.379,0.0085958,-0.067203916,-0.01113554,1.736246946,0.374
991795,169823,200,-1.182906,-1.1663,0.5050061,-1.178999,-0.3399267,0.3350427,259.916,0.372,-1.0021979,-0.74998778,0.27076922,0.3786,0.0324298,-0.00644688,0.05137972,1.271944344,0.403
991995,170023,200,-1.178999,-0.3399267,0.3350427,-1.394872,-0.2598291,-0.4336997,260.288,0.372,-0.98500618,-0.71579978,0.27252746,0.3782,0.01719172,0.034188,0.00175824,1.483669265,0.372
992195,170223,200,-1.394872,-0.2598291,-0.4336997,-0.4395604,-0.6769231,0.6954823,260.66,0.372,-1.00258858,-0.70700858,0.22251526,0.3806,-0.0175824,0.0087912,-0.0500122,1.065426609,0.372
992395,170423,200,-0.4395604,-0.6769231,0.6954823,-0.7286935,-1.13602,0.2608059,261.032,0.372,-0.99360198,-0.69528698,0.19203908,0.3814,0.0089866,0.0117216,-0.03047618,1.37461099,0.372
992618,170646,223,-0.7286935,-1.13602,0.2608059,-1.270818,-1.122344,0.2549451,261.447,0.415,-1.01587298,-0.67614168,0.254359,0.3822,-0.022271,0.0191453,0.06231992,1.714535344,0.372
992818,170846,200,-1.270818,-1.122344,0.2549451,-1.134066,-0.2813187,0.1826618,261.823,0.376,-1.05181926,-0.7339683,0.20493288,0.3832,-0.03594628,-0.05782662,-0.04942612,1.182628951,0.415
993018,171046,200,-1.134066,-0.2813187,0.1826618,-1.506227,-0.1641026,-0.1221001,262.199,0.376,-1.05396822,-0.7505739,0.17211236,0.3844,-0.00214896,-0.0166056,-0.03282052,1.520051931,0.376
993218,171246,200,-1.506227,-0.1641026,-0.1221001,-0.6192918,-0.9660562,0.4483517,262.576,0.377,-1.03853482,-0.72029314,0.1463248,0.3802,0.0154334,0.03028076,-0.02578756,1.231992761,0.376
993419,171447,201,-0.6192918,-0.9660562,0.4483517,-0.7394383,-1.219048,0.0967033,262.954,0.378,-1.07116002,-0.70681328,0.17269842,0.381,-0.0326252,0.01347986,0.02637362,1.429055126,0.377
993628,171656,209,-0.7394383,-1.219048,0.0967033,-1.193651,-0.9709402,0.1260073,263.348,0.394,-1.03892562,-0.73826626,0.194383398,0.381,0.0322344,-0.03145298,0.021684978,1.543828171,0.378
993830,171858,202,-1.193651,-0.9709402,0.1260073,-1.297192,-0.2139194,0.3145299,263.728,0.38,-1.0508426,-0.71072048,0.204346758,0.381,-0.01191698,0.02754578,0.00996336,1.351812728,0.394
994030,172058,200,-1.297192,-0.2139194,0.3145299,-1.345055,-0.3213675,-0.01367521,264.104,0.376,-1.05201476,-0.75155068,0.280146518,0.3806,-0.00117216,-0.0408302,0.07579976,1.382981213,0.38
994230,172258,200,-1.345055,-0.3213675,-0.01367521,-0.6788767,-0.8283273,0.4981685,264.481,0.377,-1.07369976,-0.76073264,0.274676438,0.3798,-0.021685,-0.00918196,-0.00547008,1.181173799,0.376
994430,172458,200,-0.6788767,-0.8283273,0.4981685,-0.7452991,-1.423199,0.4757021,264.857,0.376,-1.09069596,-0.78476194,0.275653238,0.3778,-0.0169962,-0.0240293,0.0009768,1.67548758,0.377
994637,172665,207,-0.7452991,-1.423199,0.4757021,-1.302076,-1.01685,0.0986569,265.247,0.39,-1.09499396,-0.84297928,0.30749694,0.3766,-0.004298,-0.05821734,0.031843702,1.655028403,0.376
994838,172866,201,-1.302076,-1.01685,0.0986569,-1.382173,-0.3340659,0.3194139,265.617,0.37,-1.09753364,-0.816801,0.36590964,0.3752,-0.00253968,0.02617828,0.0584127,1.457404359,0.39
995039,173067,201,-1.382173,-0.3340659,0.3194139,-1.366545,-0.6124542,0.1455433,265.987,0.37,-1.08170948,-0.8463004,0.37880342,0.3742,0.01582416,-0.0294994,0.01289378,1.50456912,0.37
995240,173268,201,-1.366545,-0.6124542,0.1455433,-0.6915751,-0.6974359,0.790232,266.357,0.37,-1.03970708,-0.7769475,0.40166056,0.3802,0.0420024,0.0693529,0.02285714,1.260618724,0.37
995441,173469,201,-0.6915751,-0.6974359,0.790232,-0.6661783,-1.570696,0.540171,266.728,0.371,-1.01509188,-0.76073262,0.330940174,0.381,0.0246152,0.01621488,-0.070720386,1.789598883,0.37
995669,173697,228,-0.6661783,-1.570696,0.540171,-1.092064,-0.6700855,0.2129426,267.148,0.42,-0.97445688,-0.79785106,0.326642254,0.3816,0.040635,-0.03711844,-0.00429792,1.298831363,0.371
995869,173897,200,-1.092064,-0.6700855,0.2129426,-1.259097,-0.2529915,-0.03418803,267.522,0.374,-1.03091596,-0.83594628,0.312576314,0.3824,-0.05645908,-0.03809522,-0.01406594,1.284717391,0.42
996069,174097,200,-1.259097,-0.2529915,-0.03418803,-1.16337,-0.7980464,0.1240537,267.895,0.373,-1.02759484,-0.82989008,0.340903534,0.383,0.00332112,0.0060562,0.02832722,1.416226371,0.374
996269,174297,200,-1.16337,-0.7980464,0.1240537,-0.9738705,-0.887912,0.7199023,268.269,0.374,-1.02818084,-0.8111355,0.347155074,0.3802,-0.000586,0.01875458,0.00625154,1.501689313,0.373
996469,174497,200,-0.9738705,-0.887912,0.7199023,-0.6495727,-1.540415,0.6818071,268.643,0.374,-1.01997564,-0.761904721,0.367863254,0.3802,0.0082052,0.049230779,0.02070818,1.805459495,0.374
996686,174714,217,-0.6495727,-1.540415,0.6818071,-1.094994,-0.5763126,0.2442003,269.049,0.406,-0.97465206,-0.702515221,0.451868154,0.3806,0.04532358,0.0593895,0.0840049,1.261262011,0.374
996886,174914,200,-1.094994,-0.5763126,0.2442003,-1.218071,-0.006837607,0.06935287,269.423,0.374,-1.01470096,-0.735921821,0.420415174,0.3808,-0.0400489,-0.0334066,-0.03145298,1.220062922,0.406
997086,175114,200,-1.218071,-0.006837607,0.06935287,-0.9367521,-0.5010989,0.5440782,269.798,0.375,-1.02466432,-0.677899821,0.470036674,0.3808,-0.00996336,0.058022,0.0496215,1.193576848,0.374
997286,175314,200,-0.9367521,-0.5010989,0.5440782,-1.174115,-1.054945,0.5626374,270.173,0.375,-1.03247872,-0.663052441,0.483711874,0.3806,-0.0078144,0.01484738,0.0136752,1.675713529,0.375
997486,175514,200,-1.174115,-1.054945,0.5626374,-0.6993895,-1.250305,0.9299146,270.547,0.374,-1.03267412,-0.61968248,0.463394414,0.3832,-0.0001954,0.043369961,-0.02031746,1.70796646,0.375
997702,175730,216,-0.6993895,-1.250305,0.9299146,-1.134066,-0.5020757,0.3125763,270.952,0.405,-0.9709403,-0.63394378,0.501294274,0.384,0.06173382,-0.0142613,0.03789986,1.279019016,0.374
997907,175935,205,-1.134066,-0.5020757,0.3125763,-1.219048,0.2100122,-0.03223443,271.339,0.387,-0.9560929,-0.63687418,0.514188034,0.3846,0.0148474,-0.0029304,0.01289376,1.237425638,0.405
998108,176136,201,-1.219048,0.2100122,-0.03223443,-0.628083,-0.5724054,0.7335775,271.718,0.379,-0.9801222,-0.66324778,0.549157514,0.3852,-0.0240293,-0.0263736,0.03496948,1.122618433,0.387
998308,176336,200,-0.628083,-0.5724054,0.7335775,-1.099878,-1.069597,0.6271062,272.096,0.378,-0.9937974,-0.64820504,0.524737494,0.3802,-0.0136752,0.01504274,-0.02442002,1.65741713,0.379
998508,176536,200,-1.099878,-1.069597,0.6271062,-0.819536,-1.382173,1.104762,272.473,0.377,-1.00884,-0.63531126,0.543492072,0.378,-0.0150426,0.01289378,0.018754578,1.950010393,0.378
998709,176737,201,-0.819536,-1.382173,1.104762,-1.202442,-0.426862,0.1904762,272.853,0.38,-1.02759458,-0.62026852,0.514969492,0.3772,-0.01875458,0.01504274,-0.02852258,1.290100428,0.377
998910,176938,201,-1.202442,-0.426862,0.1904762,-1.294261,0.2744811,0.06153846,273.229,0.376,-1.05181918,-0.64078132,0.514969492,0.3764,-0.0242246,-0.0205128,0,1.324476649,0.38
999110,177138,200,-1.294261,0.2744811,0.06153846,-0.7218559,-0.4971917,0.5909646,273.604,0.375,-1.0547496,-0.61597072,0.460854712,0.376,-0.00293042,0.0248106,-0.05411478,1.057125672,0.376
999310,177338,200,-0.7218559,-0.4971917,0.5909646,-1.221001,-1.172161,0.6271062,273.978,0.374,-1.0178265,-0.6632479,0.52844934,0.375,0.0369231,-0.04727718,0.067594628,1.805011645,0.375
999510,177538,200,-1.221001,-1.172161,0.6271062,-0.8341881,-1.25812,0.8341881,274.353,0.375,-0.925681667,-0.975824233,0.6840863,0.374666667,0.092144833,-0.312576333,0.15563696,1.724704469,0.374
